ID,Type,Artikelnummer,Naam,Gepubliceerd,Uitgelicht?,Zichtbaarheid in catalogus,Korte omschrijving,Beschrijving,Startdatum actieprijs,Einddatum actieprijs,Btw status,Belastingklasse,Op voorraad?,Voorraad,Lage voorraad,Nabestellingen toestaan?,Wordt individueel verkocht?,Gewicht (kg),Lengte (cm),Breedte (cm),Hoogte (cm),Klantbeoordelingen toestaan?,Aankoopnotitie,Actieprijs,Reguliere prijs,Categorieën,Tags,Verzendklasse,Afbeeldingen,Downloadlimiet,Dagen vervaltijd download,Hoofd,Gegroepeerde producten,Upsells,Cross-sells,Externe URL,Knop tekst,Positie
744756,simple,,Psycho-educatie Autisme,0,,visible,"Cliënten leren wat autisme is, onderzoeken welke eigenschappen zij herkennen en welke invloed dit heeft op (dreigend) delictgedrag.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Ontwikkeling, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Forensische zorg (FZ), Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Uitgever > Karify, Uitgever > KFZ, Uitgever > de Waag","autisme, ontwikkeling, ass, autismespectrumstoornis, agressie, delict, geweld, dreigend delictgedrag, forensische zorg",,,,,,,,,,,0
744757,simple,,Psycho-educatie Antisociale persoonlijkheidsstoornis,0,,visible,"Cliënten leren wat een ASP is, onderzoeken welke eigenschappen zij herkennen en welke invloed dit heeft op (dreigend) delictgedrag.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Persoonlijkheid, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Forensische zorg (FZ), Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Uitgever > Karify, Uitgever > KFZ, Uitgever > de Waag","persoonlijkheid, persoonlijkheidsstoornis, antisociaal gedrag, phs, delictgedrag, dreigend, delict, agressie, forensisch, geweld, antisociale eigenschappen, ASP",,,,,,,,,,,0
744758,simple,,Psycho-educatie ADHD,0,,visible,"Cliënten leren wat ADHD is, onderzoeken welke eigenschappen zij herkennen en welke invloed dit heeft op (dreigend) delictgedrag.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Aandacht en concentratie, Zorgthema (Area of care) > Impulscontrole en emotieregulatie, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Forensische zorg (FZ), Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Uitgever > Karify, Uitgever > KFZ, Uitgever > de Waag","ADHD, aandacht, concentratie, hyperactiviteit, dreigend delictgedrag, delict, agressie, geweld",,,,,,,,,,,0
744759,simple,,Geweld in je relatie,0,,visible,Volwassenen die die geweld of agressie in hun (ex-)relatie ervaren leren vaardigheden om zonder geweld om te gaan met conflicten in een relatie.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Impulscontrole en emotieregulatie, Zorgthema (Area of care) > Sociale contacten en relaties, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Forensische zorg (FZ), Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Overig, Uitgever > Karify, Uitgever > KFZ","geweld, relatie, agressie, delict, schelden, schreeuwen, slaan, schoppen, gewelddadig, relatieproblemen",,,,,,,,,,,0
744760,simple,,Weet wat je kan (voor naasten),0,,visible,Naasten van mensen met een LVB leren beter begrijpen wat leven met een LVB betekent en wat zij kunnen doen om hun te helpen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Dagelijks leven, Doelgroep (Target audience) > Naasten, Doelgroep (Target audience) > Licht Verstandelijke Beperking (LVB), Vorm van zorg (Form of care) > Begeleid wonen, Vorm van zorg (Form of care) > Forensische zorg (FZ), Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Uitgever > Karify, Uitgever > KFZ, Uitgever > Trajectum","LVB, laagbegaafdheid, licht verstandelijke beperking, forensische zorg, laag IQ, delict, agressie, dagelijkse bezigheden, alledaagse bezigheden, sterke punten, krachten, ondersteuning, naasten, dierbaren, naaste omgeving",,,,,,,,,,,0
744761,simple,,Weet wat je kan,0,,visible,Volwassenen met een LVB leren beter begrijpen wat leven met een LVB voor hen betekent en hoe zij hiermee kunnen omgaan.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Dagelijks leven, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Doelgroep (Target audience) > Licht Verstandelijke Beperking (LVB), Vorm van zorg (Form of care) > Begeleid wonen, Vorm van zorg (Form of care) > Forensische zorg (FZ), Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Uitgever > Karify, Uitgever > KFZ, Uitgever > Trajectum","LVB, laagbegaafdheid, licht verstandelijke beperking, forensische zorg, laag IQ, delict, agressie, dagelijkse bezigheden, alledaagse bezigheden, sterke punten, krachten, ondersteuning, naasten, dierbaren, naaste omgeving",,,,,,,,,,,0
744762,simple,,"Tom, Maartje en Jeroen",0,,visible,Kinderen leren over veel voorkomende problemen bij een scheiding van hun ouders en hoe ze hiermee om kunnen gaan.,,,,taxable,,1,,,0,0,,,,,0,,,"€ 5,25","Zorgthema (Area of care) > Sociale contacten en relaties, Doelgroep (Target audience) > 6 - 12 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","scheiding, echtscheiding, ouders, breuk, uit elkaar gaan, ouder, kinderen, scheiden",,,,,,,,,,,0
744763,simple,,Borderline,0,,visible,Cliënten met borderline klachten leren gedrag en gedachten te veranderen en emoties in de hand te houden. ,,,,taxable,,1,,,0,0,,,,,0,,,"€ 30,18","Zorgthema (Area of care) > Persoonlijkheid, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Overig, Uitgever > BOOM","Persoonlijkheid, borderline, persoonlijkheidsstoornis, stemming, stemmingswisselingen",,,,,,,,,,,0
744764,simple,,Verbeter je slaap,0,,visible,"Cliënten die last hebben van slapeloosheid krijgen informatie, doen opdrachten en houden een slaapdagboek bij om hun slaap te verbeteren.",,,,taxable,,1,,,0,0,,,,,0,,,"€ 10,50","Zorgthema (Area of care) > Dagelijks leven, Zorgthema (Area of care) > Leefstijl, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > BSL","slapen, slapeloosheid, insomnia, insomnie, slaapproblemen, slapeloosheid",,,,,,,,,,,0
744765,simple,,Gelukkig ondanks pijn,0,,visible,De cliënt met chronische pijn leert methodes aan op gelukkiger te leven ondanks te pijn.,,,,taxable,,1,,,0,0,,,,,0,,,"€ 5,25","Zorgthema (Area of care) > Lichamelijk welzijn, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Medische psychologie, Therapievorm (Form of therapy) > Positieve psychologie, Uitgever > Karify","chronische pijn, pijn, gelukkig, ALK, lichamelijke, klachten, lichamelijke klachten, last, SOLK",,,,,,,,,,,0
744766,simple,,Stemmen horen,0,,visible,Volwassenen die stemmen horen leren beter begrijpen wat er aan de hand is als je stemmen hoort en oefenen met strategieën om hiermee om te gaan.,,,,taxable,,1,,,0,0,,,,,0,,,"€ 10,50","Zorgthema (Area of care) > Realiteitsbeleving, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Forensische zorg (FZ), Vorm van zorg (Form of care) > Specialistische GGZ, Vorm van zorg (Form of care) > Zelfhulp, Therapievorm (Form of therapy) > Overig, Uitgever > Karify, Uitgever > Balans","psychose, stemmen, schizofrenie, epa, fact, mensen met ernstige psychiatrische aandoeningen, psychotisch, psychotische stoornis, auditieve hallucinaties",,,,,,,,,,,0
744767,simple,,Wat als je jezelf niet leuk vindt?,0,,visible,Kinderen met een negatief zelfbeeld krijgen inzicht in hoe negatieve gedachtes over jezelf je gevoelens en gedrag beïnvloeden.,,,,taxable,,1,,,0,0,,,,,0,,,"€ 5,25","Zorgthema (Area of care) > Zelfbeeld, Doelgroep (Target audience) > 6 - 12 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","zelfbeeld, zelfvertrouwen, negatief denken over jezelf, negatief denken, kinderen, kind, vertrouwen, positief zelfbeeld, zelfcompassie",,,,,,,,,,,0
744768,simple,,Ik heb ADHD en wat nu?,0,,visible,Cliënten met ADHD krijgen uitleg over wat ADHD is en hoe het behandeld kan worden.,,,,taxable,,1,,,0,0,,,,,0,,,"€ 4,25","Zorgthema (Area of care) > Aandacht en concentratie, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Uitgever > Karify","ADHD, aandacht, concentratie, hyperactiviteit, impulsiviteit, actief",,,,,,,,,,,0
744769,simple,,Zelfhulp: Overspannenheid,0,,visible,"Volwassenen die overspannen zijn leren wat overspannenheid is, brengen hun klachten in kaart en leren verschillende strategieën om hiermee om te gaan.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Stress, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Preventie, Vorm van zorg (Form of care) > Zelfhulp, Therapievorm (Form of therapy) > Mindfulness, Therapievorm (Form of therapy) > Time-management, Uitgever > Karify","overspannenheid, burn-out, stress, gestrest, weinig energie, energie, vermoeid, oververmoeid",,,,,,,,,,,0
744770,simple,,Heb ik ADHD?,0,,visible,Cliënten met ADHD klachten onderzoeken of zij ADHD hebben en krijgen informatie over wat ADHD is.,,,,taxable,,1,,,0,0,,,,,0,,,"€ 4,25","Zorgthema (Area of care) > Aandacht en concentratie, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Uitgever > Karify","ADHD, diagnose, aandacht, impulsiviteit, hyperactiviteit, concentratie",,,,,,,,,,,0
744771,simple,,Van probleem naar oplossing,0,,visible,Cliënten gaan aan de hand van het KOP model aan de slag om uiteenlopende klachten te verhelpen.,,,,taxable,,1,,,0,0,,,,,0,,,"€ 35,74","Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Klachten omstandigheden en persoonlijkheidskenmerken (KOP), Uitgever > BOOM","KOP, klachten, omstandigheden, persoonlijk, functioneren, omgevingsfactoren, omgeving, problemen",,,,,,,,,,,0
744772,simple,,Negatief zelfbeeld,0,,visible,Cliënten met een negatief zelfbeeld gaan aan de slag met negatieve gedachten om naar een positiever zelfbeeld toe te werken.,,,,taxable,,1,,,0,0,,,,,0,,,"€ 30,18","Zorgthema (Area of care) > Zelfbeeld, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > BOOM","negatief zelfbeeld, zelfbeeld, zelfvertrouwen, eigen kunnen",,,,,,,,,,,0
744773,simple,,Zelfhulp: Somberheid,0,,visible,Volwassenen met somberheidsklachten brengen hun eigen situatie in beeld en leren verschillende strategieën om hiermee om te gaan.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Stemming, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Preventie, Vorm van zorg (Form of care) > Zelfhulp, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Gedragsactivatie, Uitgever > Karify","stemming, depressie, somberheid, dip, dipje, somber, down, zelfhulp, zelfmanagement, dagstructuur",,,,,,,,,,,0
744774,simple,,Verbeter uw zelfbeeld in 7 stappen,0,,visible,"Cliënten met een negatief zelfbeeld leren meer oog te hebben voor hun positieve kanten, om hun zelfbeeld meer in balans te brengen.",,,,taxable,,1,,,0,0,,,,,0,,,"€ 10,50","Zorgthema (Area of care) > Zelfbeeld, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Therapievorm (Form of therapy) > Competitive memory training (COMET), Uitgever > BSL","negatief zelfbeeld, zelfbeeld, zelfvertrouwen, COMET, eigen, zelf, eigenwaarde",,,,,,,,,,,0
744775,simple,,Vrije tijd,0,,visible,Cliënten staan stil bij de balans tussen verplichtingen en vrije tijd. Ze leren over het zinvol besteden van vrije tijd.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Dagelijks leven, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","vrije tijd, ontspanning, daginvulling, activiteiten, dagstructuur, hobby's, ondernemen",,,,,,,,,,,0
744776,simple,,Waarden,0,,visible,Cliënten onderzoeken hun waarden en hoe zij deze in het dagelijks leven kunnen toepassen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Acceptance and commitment therapie (ACT), Uitgever > Karify","ACT, algemeen, welzijn, acceptatie, commitment, waarden, belangrijk, toegewijd handelen",,,,,,,,,,,0
744777,simple,,Van start met ACT,0,,visible,Cliënten leren wat ACT is en waar het uit bestaat. Ze leren dat ACT een nieuwe manier biedt om met pijnlijke innerlijke ervaringen om te gaan.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Acceptance and commitment therapie (ACT), Uitgever > Karify","ACT, algemeen, welzijn, acceptatie, commitment, defusie, zelf, hier en nu, mindfulness, waarden, toegewijd handelen",,,,,,,,,,,0
744778,simple,,Zelfhulp: Gezond eten,0,,visible,"Volwassenen die gezonder willen eten leren over wat gezond eten is, brengen hun eetpatroon in kaart en maken een persoonlijk plan om gezonder te eten.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Leefstijl, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Zelfhulp, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","voeding, eten, gezond eten, voedsel, zelfhulp, zelfmanagement, voedingspatroon, eetpatroon",,,,,,,,,,,0
744779,simple,,Zelfhulp: Minderen met alcohol,0,,visible,"Volwassenen die willen minderen met alcohol brengen hun alcoholgebruik in kaart, leren over de gevolgen van alcoholgebruik en krijgen tips.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Leefstijl, Zorgthema (Area of care) > Verslaving, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Preventie, Vorm van zorg (Form of care) > Zelfhulp, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","zelfhulp, zelfmanagement, alcohol, alcoholgebruik, verslaving, minderen, drank",,,,,,,,,,,0
744780,simple,,Zelfhulp: Kom in beweging,0,,visible,"Volwassenen die meer willen bewegen leren waarom bewegen goed is, brengen hun eigen situatie in kaart en stellen een persoonlijk trainingsschema op.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Leefstijl, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Preventie, Vorm van zorg (Form of care) > Zelfhulp, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","zelfhulp, zelfmanagement, bewegen, sporten, beweging, doen",,,,,,,,,,,0
744781,simple,,Zelfhulp: Stoppen met roken,0,,visible,"Volwassenen die willen stoppen met roken leren over de gevolgen van roken, brengen hun rookgedrag in kaart en krijgen tips om te stoppen met roken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Leefstijl, Zorgthema (Area of care) > Verslaving, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Preventie, Vorm van zorg (Form of care) > Zelfhulp, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","zelfhulp, zelfmanagement, roken, verslaving, gebruik",,,,,,,,,,,0
744782,simple,,Wat houdt verslaving in?,0,,visible,"Volwassenen die minder willen gebruiken leren over verslaving en behandelingen, registreren hun gebruik en brengen hun risicosituatie's in kaart.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Verslaving, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Forensische zorg (FZ), Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Uitgever > Karify","verslaving, alcohol, drugs, roken, gokken, gamen, gedragsverslaving, shoppen, winkelen, drang, trek",,,,,,,,,,,0
744783,simple,,Wat houdt een psychose in?,0,,visible,"Cliënten leren wat een psychose is, hoe het ontstaat, welke gevolgen het heeft en wat de behandelmogelijkheden zijn.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Realiteitsbeleving, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Uitgever > Karify","psychose, schizofrenie, EPA, stemmen horen, hallucinaties, psychotisch, psychotische episode, medicatie, medicijnen",,,,,,,,,,,0
744784,simple,,Slaaphygiëne,0,,visible,"Volwassenen met slaapproblemen leren over slapen, brengen hun eigen slaapproblemen in kaart en krijgen tips voor het verbeteren van slaapgewoontes.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Leefstijl, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > POH GGZ, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Therapievorm (Form of therapy) > Overig, Uitgever > Karify","slapen, FACT, EPA, slaaphygiëne, slaapgedrag, bed, verbeter je slaap, slaapproblemen, slaapproblematiek, slaap",,,,,,,,,,,0
744785,simple,,Hoe gaat het met mij?,0,,visible,Cliënten kunnen dagelijks bijhouden hoe het met hen gaat en krijgen daarmee inzicht in hoe het komt dat zij zich zo voelen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Stemming, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Preventie, Vorm van zorg (Form of care) > Zelfhulp, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","dagboek, hoe gaat het, klachtenniveau, functioneren, welbevinden, welzijn, stemming",,,,,,,,,,,0
744786,simple,,Stemmingsmeter,0,,visible,Cliënten houden hun eigen stemming bij en krijgen inzicht in wat hun stemming beïnvloedt.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Stemming, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Preventie, Vorm van zorg (Form of care) > Zelfhulp, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","stemming, meten, stemmen, depressie, gevoel, voelen, schema, monitor, registreren, voel",,,,,,,,,,,0
744787,simple,,Positief logboek,0,,visible,Cliënten beschrijven drie goede dingen om inzicht te krijgen in kleine dingen die goed gaan. ,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Preventie, Vorm van zorg (Form of care) > Zelfhulp, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","logboek, positief, positieve psychologie, goede dingen, goed",,,,,,,,,,,0
744788,simple,,Mijn leefstijl,0,,visible,"Cliënten geven aan hoe het met verschillende leefgebieden gaat, waar ze tevreden en minder tevreden mee zijn.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Leefstijl, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Preventie, Vorm van zorg (Form of care) > Zelfhulp, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","logboek, registratie, eten, leefstijl, slapen, bewegen, verzorging",,,,,,,,,,,0
744789,simple,,Signaleringsplan,0,,visible,Cliënten stellen een signaleringsplan op zodat zij op tijd kunnen opmerken dat het niet goed met ze gaat en hier actie op kunnen ondernemen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Preventie, Vorm van zorg (Form of care) > Revalidatie en herstel, Vorm van zorg (Form of care) > Zelfhulp, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","signalering, crisissignalering, terugval, terugvalpreventie, verergering klachten, symptomen, klachtenniveau",,,,,,,,,,,0
744790,simple,,Zinvolle daginvulling,0,,visible,"Cliënten gaan actief op zoek naar een daginvulling die bij hun wensen en kwaliteiten past, en zin geeft aan hun leven.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Dagelijks leven, Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Revalidatie en herstel, Therapievorm (Form of therapy) > Gedragsactivatie, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","daginvulling, dagstructuur, dagplanning, werk, vrije tijd, doen",,,,,,,,,,,0
744791,simple,,Intake Module,0,,visible,"Cliënten krijgen uitleg over de (online) behandeling, brengen hun klachten en problemen in kaart en stellen hun persoonlijke behandeldoelen op.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","intake, welkom, start, intakegesprek, klachten, inventarisatie, hulpvraag, levensgebieden, leefgebieden, doelen, levensloop",,,,,,,,,,,0
